event_ts_min,ts_min_bignt,room,timestamp,co2,light,temp,humidity,pir
2013-08-28 17:42:00,1377711720,556,1377711758.3333333,504.0,43.666666666666664,23.926666666666666,55.06,29.666666666666668
2013-08-28 17:42:00,1377711720,640,1377711748.0,421.8333333333333,13.0,23.015,57.725,0.0
2013-08-28 17:42:00,1377711720,656A,1377711746.0,506.6666666666667,200.0,24.235,56.39333333333334,0.0
2013-08-28 17:43:00,1377711780,556,1377711805.0,529.25,43.25,23.9375,55.0725,28.5
2013-08-28 17:43:00,1377711780,640,1377711808.0,430.1666666666667,13.0,23.025000000000002,57.72,0.0
2013-08-28 17:43:00,1377711780,656A,1377711806.0,507.8333333333333,202.0,24.245,56.330000000000005,0.0
2013-08-28 17:44:00,1377711840,640,1377711868.0,437.5,13.666666666666666,23.03333333333333,57.699999999999996,0.0
2013-08-28 17:44:00,1377711840,656A,1377711866.0,501.6666666666667,202.16666666666666,24.251666666666665,56.305,0.0
2013-08-28 17:44:00,1377711840,719,1377711878.25,547.25,342.25,23.225,58.55,29.75
2013-08-28 17:45:00,1377711900,640,1377711928.0,437.6666666666667,14.333333333333334,23.045,57.68666666666667,0.0
2013-08-28 17:45:00,1377711900,656A,1377711926.0,498.0,203.0,24.261666666666667,56.26499999999999,0.0
2013-08-28 17:46:00,1377711960,640,1377711988.0,434.8333333333333,14.166666666666666,23.05333333333333,57.675000000000004,0.0
2013-08-28 17:46:00,1377711960,656A,1377711986.0,500.6666666666667,202.5,24.275000000000002,56.21,0.0
2013-08-28 17:46:00,1377711960,719,1377711987.0,547.3333333333334,362.6666666666667,23.236666666666665,58.54999999999999,30.0
2013-08-28 17:47:00,1377712020,640,1377712048.0,437.5,13.166666666666666,23.061666666666667,57.655,0.0
2013-08-28 17:47:00,1377712020,656A,1377712046.0,501.5,202.83333333333334,24.28833333333333,56.169999999999995,0.0
2013-08-28 17:47:00,1377712020,719,1377712035.3333333,542.6666666666666,356.6666666666667,23.233333333333334,58.53666666666666,30.0
2013-08-28 17:48:00,1377712080,640,1377712108.0,426.0,14.666666666666666,23.081666666666663,57.635,0.0
2013-08-28 17:48:00,1377712080,656A,1377712106.0,499.8333333333333,201.5,24.3,56.115,0.0
2013-08-28 17:48:00,1377712080,719,1377712124.5,532.5,378.0,23.244999999999997,58.51,30.0
2013-08-28 17:49:00,1377712140,640,1377712168.0,441.5,14.166666666666666,23.088333333333335,57.62,0.0
2013-08-28 17:49:00,1377712140,656A,1377712166.0,493.3333333333333,203.0,24.313333333333333,56.07333333333333,0.0
2013-08-28 17:49:00,1377712140,719,1377712177.0,535.0,374.0,23.25,58.48,30.0
2013-08-28 17:50:00,1377712200,640,1377712228.0,435.8333333333333,14.333333333333334,23.103333333333335,57.62,0.0
2013-08-28 17:50:00,1377712200,656A,1377712226.0,501.3333333333333,203.83333333333334,24.328333333333333,56.01666666666666,0.0
2013-08-28 17:51:00,1377712260,640,1377712283.0,434.8,14.4,23.104000000000003,57.589999999999996,0.0
2013-08-28 17:51:00,1377712260,656A,1377712286.0,492.5,204.66666666666666,24.34166666666667,55.965,0.0
2013-08-28 17:52:00,1377712320,640,1377712348.0,449.0,14.333333333333334,23.126666666666665,57.57500000000001,0.0
2013-08-28 17:52:00,1377712320,656A,1377712346.0,485.8333333333333,204.33333333333334,24.349999999999998,55.93000000000001,0.0
2013-08-28 17:53:00,1377712380,640,1377712408.0,442.5,14.333333333333334,23.136666666666667,57.56,0.0
2013-08-28 17:53:00,1377712380,656A,1377712406.0,492.5,203.66666666666666,24.356666666666666,55.885,0.0
2013-08-28 17:54:00,1377712440,640,1377712465.0,448.0,14.8,23.148,57.536,0.0
2013-08-28 17:54:00,1377712440,656A,1377712466.0,487.8333333333333,203.33333333333334,24.373333333333335,55.839999999999996,0.0
2013-08-28 17:55:00,1377712500,640,1377712528.0,438.6666666666667,15.333333333333334,23.16,57.525,0.0
2013-08-28 17:55:00,1377712500,656A,1377712526.0,496.5,205.83333333333334,24.386666666666667,55.798333333333325,0.0
2013-08-28 17:56:00,1377712560,415,1377712612.0,511.0,47.0,22.83,58.45,0.0
2013-08-28 17:56:00,1377712560,448,1377712612.0,405.0,4.0,23.17,58.08,0.0
2013-08-28 17:56:00,1377712560,640,1377712588.0,441.3333333333333,14.5,23.17833333333333,57.51,0.0
2013-08-28 17:56:00,1377712560,656A,1377712581.0,496.0,205.2,24.4,55.760000000000005,0.0
2013-08-28 17:57:00,1377712620,556,1377712645.0,621.0,44.0,24.05,55.08,30.0
2013-08-28 17:57:00,1377712620,640,1377712648.0,445.8333333333333,14.666666666666666,23.188333333333333,57.495000000000005,0.0
2013-08-28 17:57:00,1377712620,656A,1377712646.0,503.3333333333333,203.83333333333334,24.406666666666666,55.71,0.0
2013-08-28 17:58:00,1377712680,640,1377712708.0,446.8333333333333,15.5,23.209999999999997,57.475,0.0
2013-08-28 17:58:00,1377712680,656A,1377712706.0,495.6666666666667,203.66666666666666,24.42,55.68000000000001,0.0
2013-08-28 17:59:00,1377712740,640,1377712768.0,447.5,15.166666666666666,23.21666666666667,57.44,0.0
2013-08-28 17:59:00,1377712740,656A,1377712766.0,490.3333333333333,203.5,24.43166666666667,55.64000000000001,0.0
2013-08-28 18:00:00,1377712800,640,1377712828.0,451.1666666666667,15.0,23.23,57.42499999999999,0.0
2013-08-28 18:00:00,1377712800,656A,1377712826.0,500.0,204.33333333333334,24.448333333333334,55.595,0.0
2013-08-28 18:01:00,1377712860,640,1377712889.0,442.6,15.6,23.247999999999998,57.391999999999996,0.0
2013-08-28 18:01:00,1377712860,656A,1377712886.0,494.3333333333333,204.33333333333334,24.46166666666667,55.56,0.0
2013-08-28 18:02:00,1377712920,640,1377712948.0,441.6666666666667,14.833333333333334,23.265,57.38,0.0
2013-08-28 18:02:00,1377712920,656A,1377712946.0,498.6666666666667,198.33333333333334,24.47,55.52333333333333,0.0
2013-08-28 18:03:00,1377712980,446,1377713022.0,524.0,4.0,22.63,59.13,0.0
2013-08-28 18:03:00,1377712980,640,1377713008.0,457.6666666666667,15.166666666666666,23.278333333333336,57.36000000000001,0.0
2013-08-28 18:03:00,1377712980,656A,1377713006.0,494.1666666666667,168.66666666666666,24.486666666666665,55.48,0.0
2013-08-28 18:04:00,1377713040,640,1377713068.0,447.1666666666667,16.0,23.298333333333332,57.343333333333334,0.0
2013-08-28 18:04:00,1377713040,656A,1377713066.0,491.5,168.0,24.496666666666666,55.45000000000001,0.0
2013-08-28 18:05:00,1377713100,640,1377713128.0,452.8333333333333,16.166666666666668,23.30666666666667,57.300000000000004,0.0
2013-08-28 18:05:00,1377713100,656A,1377713126.0,492.8333333333333,169.5,24.505,55.405,0.0
2013-08-28 18:06:00,1377713160,446,1377713192.0,523.0,3.6666666666666665,22.636666666666667,59.13,0.0
2013-08-28 18:06:00,1377713160,640,1377713188.0,452.3333333333333,15.333333333333334,23.331666666666667,57.26500000000001,0.0
2013-08-28 18:06:00,1377713160,656A,1377713186.0,488.6666666666667,169.0,24.516666666666666,55.375,0.0
2013-08-28 18:07:00,1377713220,446,1377713242.0,542.0,4.5,22.64,59.13,0.0
2013-08-28 18:07:00,1377713220,640,1377713248.0,454.5,16.0,23.346666666666668,57.22,0.0
2013-08-28 18:07:00,1377713220,656A,1377713246.0,489.0,168.83333333333334,24.526666666666667,55.31999999999999,0.0
2013-08-28 18:08:00,1377713280,446,1377713310.0,531.6,3.6,22.634,59.11800000000001,0.0
2013-08-28 18:08:00,1377713280,640,1377713308.0,452.8333333333333,15.666666666666666,23.36,57.17499999999999,0.0
2013-08-28 18:08:00,1377713280,656A,1377713306.0,498.3333333333333,168.66666666666666,24.546666666666667,55.27333333333333,0.0
2013-08-28 18:09:00,1377713340,446,1377713374.5,527.25,3.5,22.627499999999998,59.13,0.0
2013-08-28 18:09:00,1377713340,640,1377713368.0,455.3333333333333,15.5,23.38,57.125,0.0
2013-08-28 18:09:00,1377713340,656A,1377713366.0,498.6666666666667,168.66666666666666,24.558333333333334,55.25,0.0
2013-08-28 18:10:00,1377713400,446,1377713428.0,533.6,3.6,22.637999999999998,59.124,0.0
2013-08-28 18:10:00,1377713400,640,1377713428.0,456.8333333333333,15.166666666666666,23.393333333333334,57.085,0.0
2013-08-28 18:10:00,1377713400,656A,1377713426.0,499.6666666666667,170.0,24.57166666666667,55.205000000000005,0.0
2013-08-28 18:10:00,1377713400,734,1377713441.0,374.0,44.0,24.55,52.18,0.0
2013-08-28 18:11:00,1377713460,446,1377713488.0,530.6,4.2,22.637999999999998,59.136,0.0
2013-08-28 18:11:00,1377713460,640,1377713488.0,454.3333333333333,16.166666666666668,23.403333333333332,57.044999999999995,0.0
2013-08-28 18:11:00,1377713460,656A,1377713486.0,498.3333333333333,170.5,24.583333333333332,55.169999999999995,0.0
2013-08-28 18:12:00,1377713520,446,1377713547.0,532.5,3.1666666666666665,22.643333333333334,59.135,0.0
2013-08-28 18:12:00,1377713520,640,1377713548.0,463.5,15.666666666666666,23.413333333333338,57.00333333333333,0.0
2013-08-28 18:12:00,1377713520,656A,1377713546.0,501.8333333333333,170.0,24.600000000000005,55.135,0.0
2013-08-28 18:13:00,1377713580,446,1377713607.0,532.1666666666666,3.6666666666666665,22.638333333333335,59.135,0.0
2013-08-28 18:13:00,1377713580,640,1377713608.0,468.8333333333333,15.666666666666666,23.423333333333336,56.971666666666664,0.0
2013-08-28 18:13:00,1377713580,656A,1377713606.0,507.5,170.5,24.605,55.105,0.0
2013-08-28 18:14:00,1377713640,446,1377713667.0,545.3333333333334,4.0,22.641666666666666,59.14000000000001,0.0
2013-08-28 18:14:00,1377713640,640,1377713668.0,465.5,15.833333333333334,23.433333333333334,56.94,0.0
2013-08-28 18:14:00,1377713640,656A,1377713666.0,501.1666666666667,170.5,24.618333333333336,55.074999999999996,0.0
2013-08-28 18:15:00,1377713700,446,1377713727.0,536.5,4.166666666666667,22.643333333333334,59.15,0.0
2013-08-28 18:15:00,1377713700,556,1377713725.0,614.0,45.0,24.16,54.89,30.0
2013-08-28 18:15:00,1377713700,640,1377713728.0,465.3333333333333,15.666666666666666,23.438333333333333,56.9,0.0
2013-08-28 18:15:00,1377713700,656A,1377713726.0,503.0,170.66666666666666,24.625,55.02333333333333,0.0
2013-08-28 18:16:00,1377713760,446,1377713787.0,545.1666666666666,3.8333333333333335,22.641666666666666,59.155,0.0
2013-08-28 18:16:00,1377713760,640,1377713788.0,469.0,15.333333333333334,23.44,56.875,0.0
2013-08-28 18:16:00,1377713760,656A,1377713786.0,503.3333333333333,170.83333333333334,24.641666666666666,55.0,0.0
2013-08-28 18:17:00,1377713820,446,1377713847.0,549.1666666666666,4.0,22.641666666666666,59.155,0.0
2013-08-28 18:17:00,1377713820,556,1377713875.0,630.0,44.0,24.19,54.89,30.0
2013-08-28 18:17:00,1377713820,640,1377713848.0,466.1666666666667,15.666666666666666,23.44,56.835,0.0
2013-08-28 18:17:00,1377713820,656A,1377713846.0,502.5,171.16666666666666,24.650000000000002,54.96,0.0
2013-08-28 18:18:00,1377713880,446,1377713907.0,536.0,3.1666666666666665,22.636666666666667,59.155,0.0
2013-08-28 18:18:00,1377713880,556,1377713893.3333333,632.6666666666666,44.666666666666664,24.183333333333334,54.879999999999995,29.0
2013-08-28 18:18:00,1377713880,640,1377713908.0,468.1666666666667,15.833333333333334,23.45,56.815,0.0
2013-08-28 18:18:00,1377713880,656A,1377713906.0,504.6666666666667,171.66666666666666,24.661666666666665,54.93000000000001,0.0
2013-08-28 18:19:00,1377713940,446,1377713967.0,542.3333333333334,3.6666666666666665,22.645,59.15,0.0
2013-08-28 18:19:00,1377713940,640,1377713968.0,471.0,16.166666666666668,23.458333333333332,56.775,0.0
2013-08-28 18:19:00,1377713940,656A,1377713966.0,511.3333333333333,171.83333333333334,24.673333333333336,54.905,0.0
2013-08-28 18:20:00,1377714000,417,1377714048.0,405.0,74.0,23.2,57.72,0.0
2013-08-28 18:20:00,1377714000,446,1377714027.0,546.0,4.0,22.643333333333334,59.155,0.0
2013-08-28 18:20:00,1377714000,640,1377714028.0,473.8333333333333,16.0,23.46666666666667,56.754999999999995,0.0
2013-08-28 18:20:00,1377714000,656A,1377714026.0,513.1666666666666,172.0,24.691666666666666,54.879999999999995,0.0
2013-08-28 18:21:00,1377714060,446,1377714087.0,555.3333333333334,3.5,22.631666666666664,59.16,0.0
2013-08-28 18:21:00,1377714060,640,1377714088.0,471.0,16.166666666666668,23.473333333333333,56.72,0.0
2013-08-28 18:21:00,1377714060,656A,1377714086.0,512.3333333333334,172.0,24.69666666666667,54.85,0.0
2013-08-28 18:22:00,1377714120,446,1377714147.0,538.3333333333334,3.8333333333333335,22.641666666666666,59.165,0.0
2013-08-28 18:22:00,1377714120,640,1377714148.0,475.3333333333333,15.5,23.47666666666667,56.70000000000001,0.0
2013-08-28 18:22:00,1377714120,656A,1377714146.0,512.5,171.83333333333334,24.715,54.835,0.0
2013-08-28 18:23:00,1377714180,446,1377714202.0,541.25,4.25,22.6375,59.152499999999996,0.0
2013-08-28 18:23:00,1377714180,640,1377714208.0,466.8333333333333,15.833333333333334,23.483333333333334,56.685,0.0
2013-08-28 18:23:00,1377714180,656A,1377714206.0,517.3333333333334,171.83333333333334,24.731666666666666,54.805,0.0
2013-08-28 18:24:00,1377714240,446,1377714269.5,539.75,4.0,22.64,59.16,0.0
2013-08-28 18:24:00,1377714240,640,1377714268.0,473.8333333333333,16.333333333333332,23.486666666666665,56.663333333333334,0.0
2013-08-28 18:24:00,1377714240,656A,1377714266.0,518.0,171.66666666666666,24.741666666666664,54.75666666666666,0.0
2013-08-28 18:25:00,1377714300,446,1377714322.0,547.0,4.0,22.64,59.16,0.0
2013-08-28 18:25:00,1377714300,640,1377714328.0,480.6666666666667,16.0,23.491666666666664,56.64333333333334,0.0
2013-08-28 18:25:00,1377714300,656A,1377714326.0,528.8333333333334,171.16666666666666,24.753333333333334,54.724999999999994,0.0
2013-08-28 18:26:00,1377714360,446,1377714402.0,543.0,4.0,22.645,59.16,0.0
2013-08-28 18:26:00,1377714360,640,1377714388.0,471.5,16.5,23.496666666666666,56.63,0.0
2013-08-28 18:26:00,1377714360,656A,1377714386.0,523.5,170.83333333333334,24.765,54.71,0.0
2013-08-28 18:27:00,1377714420,446,1377714457.0,544.0,3.5,22.64,59.16,0.0
2013-08-28 18:27:00,1377714420,640,1377714448.0,479.0,16.166666666666668,23.50666666666667,56.63,0.0
2013-08-28 18:27:00,1377714420,656A,1377714446.0,532.8333333333334,172.0,24.773333333333337,54.68000000000001,0.0
2013-08-28 18:28:00,1377714480,640,1377714508.0,474.0,15.666666666666666,23.513333333333335,56.6,0.0
2013-08-28 18:28:00,1377714480,656A,1377714506.0,537.1666666666666,171.5,24.791666666666668,54.65,0.0
2013-08-28 18:29:00,1377714540,446,1377714542.0,560.0,4.0,22.64,59.19,0.0
2013-08-28 18:29:00,1377714540,640,1377714568.0,480.6666666666667,15.833333333333334,23.52,56.580000000000005,0.0
2013-08-28 18:29:00,1377714540,656A,1377714566.0,529.6666666666666,171.66666666666666,24.793333333333333,54.605,0.0
2013-08-28 18:30:00,1377714600,640,1377714628.0,480.5,16.166666666666668,23.528333333333336,56.57,0.0
2013-08-28 18:30:00,1377714600,656A,1377714626.0,529.8333333333334,170.66666666666666,24.80333333333333,54.585,0.0
2013-08-28 18:31:00,1377714660,446,1377714712.0,559.0,4.0,22.64,59.22,0.0
2013-08-28 18:31:00,1377714660,448,1377714712.0,427.0,4.0,23.17,58.21,0.0
2013-08-28 18:31:00,1377714660,640,1377714688.0,477.0,15.333333333333334,23.536666666666665,56.56,0.0
2013-08-28 18:31:00,1377714660,656A,1377714681.0,526.6,171.0,24.816,54.529999999999994,0.0
2013-08-28 18:32:00,1377714720,556,1377714775.0,649.0,44.0,24.23,54.76,0.0
2013-08-28 18:32:00,1377714720,640,1377714748.0,482.6666666666667,16.166666666666668,23.541666666666668,56.51499999999999,0.0
2013-08-28 18:32:00,1377714720,656A,1377714746.0,542.6666666666666,171.16666666666666,24.83,54.495,0.0
2013-08-28 18:33:00,1377714780,640,1377714808.0,487.3333333333333,16.166666666666668,23.544999999999998,56.49,0.0
2013-08-28 18:33:00,1377714780,656A,1377714806.0,540.3333333333334,170.83333333333334,24.831666666666667,54.445,0.0
2013-08-28 18:34:00,1377714840,640,1377714868.0,480.8333333333333,16.166666666666668,23.55,56.455000000000005,0.0
2013-08-28 18:34:00,1377714840,656A,1377714866.0,538.6666666666666,171.66666666666666,24.84166666666667,54.4,0.0
2013-08-28 18:35:00,1377714900,640,1377714928.0,487.5,16.166666666666668,23.551666666666666,56.445,0.0
2013-08-28 18:35:00,1377714900,656A,1377714926.0,537.6666666666666,172.5,24.846666666666668,54.35833333333333,0.0
2013-08-28 18:36:00,1377714960,640,1377714988.0,486.3333333333333,16.166666666666668,23.566666666666666,56.410000000000004,0.0
2013-08-28 18:36:00,1377714960,656A,1377714986.0,538.8333333333334,172.0,24.855,54.315,0.0
2013-08-28 18:37:00,1377715020,640,1377715048.0,482.8333333333333,16.333333333333332,23.56833333333333,56.38333333333333,0.0
2013-08-28 18:37:00,1377715020,656A,1377715046.0,545.1666666666666,171.66666666666666,24.868333333333336,54.294999999999995,0.0
2013-08-28 18:38:00,1377715080,640,1377715108.0,486.8333333333333,16.0,23.573333333333334,56.34,0.0
2013-08-28 18:38:00,1377715080,656A,1377715106.0,544.0,172.16666666666666,24.863333333333333,54.26499999999999,0.0
2013-08-28 18:38:00,1377715080,719,1377715132.0,483.0,257.0,23.25,58.05,30.0
2013-08-28 18:39:00,1377715140,776,1377715189.0,599.0,67.0,24.68,53.88,0.0
2013-08-28 18:39:00,1377715140,640,1377715168.0,490.0,15.833333333333334,23.58,56.32,0.0
2013-08-28 18:39:00,1377715140,656A,1377715166.0,546.3333333333334,171.5,24.881666666666664,54.245,0.0
2013-08-28 18:39:00,1377715140,719,1377715168.0,481.8,380.8,23.25,58.05,29.2
2013-08-28 18:40:00,1377715200,776,1377715239.0,607.0,66.0,24.68,53.85,0.0
2013-08-28 18:40:00,1377715200,640,1377715228.0,490.0,16.833333333333332,23.58,56.31,0.0
2013-08-28 18:40:00,1377715200,656A,1377715226.0,545.1666666666666,171.33333333333334,24.885,54.22,0.0
2013-08-28 18:40:00,1377715200,719,1377715230.5714285,495.2857142857143,382.57142857142856,23.254285714285714,58.05,26.285714285714285
2013-08-28 18:41:00,1377715260,640,1377715288.0,488.8333333333333,16.0,23.59,56.28,0.0
2013-08-28 18:41:00,1377715260,656A,1377715286.0,552.0,170.5,24.888333333333332,54.19,0.0
2013-08-28 18:41:00,1377715260,719,1377715267.0,499.0,383.0,23.24,58.05,28.0
2013-08-28 18:42:00,1377715320,640,1377715348.0,493.0,16.166666666666668,23.588333333333335,56.26499999999999,0.0
2013-08-28 18:42:00,1377715320,656A,1377715346.0,548.1666666666666,171.33333333333334,24.896666666666665,54.160000000000004,0.0
2013-08-28 18:43:00,1377715380,640,1377715408.0,485.1666666666667,16.5,23.588333333333335,56.27,0.0
2013-08-28 18:43:00,1377715380,656A,1377715406.0,544.3333333333334,171.66666666666666,24.906666666666666,54.126666666666665,0.0
2013-08-28 18:44:00,1377715440,640,1377715468.0,482.0,16.166666666666668,23.593333333333334,56.26,0.0
2013-08-28 18:44:00,1377715440,656A,1377715466.0,544.3333333333334,171.66666666666666,24.915000000000003,54.09,0.0
2013-08-28 18:45:00,1377715500,415,1377715522.0,559.0,46.0,22.9,58.42,0.0
2013-08-28 18:45:00,1377715500,446,1377715522.0,553.0,4.0,22.66,59.22,0.0
2013-08-28 18:45:00,1377715500,448,1377715522.0,443.0,5.0,23.17,58.24,0.0
2013-08-28 18:45:00,1377715500,640,1377715528.0,488.1666666666667,16.333333333333332,23.596666666666668,56.25,0.0
2013-08-28 18:45:00,1377715500,656A,1377715527.0,546.6,171.2,24.912,54.05800000000001,0.0
2013-08-28 18:46:00,1377715560,640,1377715588.0,494.8333333333333,16.333333333333332,23.60166666666667,56.245,0.0
2013-08-28 18:46:00,1377715560,656A,1377715586.0,550.5,171.0,24.925,54.035,0.0
2013-08-28 18:47:00,1377715620,640,1377715648.0,486.8333333333333,16.5,23.596666666666668,56.245,0.0
2013-08-28 18:47:00,1377715620,656A,1377715641.0,548.0,171.4,24.926,54.010000000000005,0.0
2013-08-28 18:48:00,1377715680,776,1377715699.0,592.0,63.5,24.73,53.715,0.0
2013-08-28 18:48:00,1377715680,640,1377715708.0,485.0,16.166666666666668,23.600000000000005,56.26,0.0
2013-08-28 18:48:00,1377715680,656A,1377715726.0,549.5,171.0,24.93,54.025,0.0
2013-08-28 18:49:00,1377715740,776,1377715779.0,606.0,63.5,24.74,53.7,0.0
2013-08-28 18:49:00,1377715740,640,1377715768.0,491.1666666666667,15.833333333333334,23.596666666666668,56.26499999999999,0.0
2013-08-28 18:49:00,1377715740,656A,1377715763.0,555.2,171.0,24.938,53.998000000000005,0.0
2013-08-28 18:50:00,1377715800,776,1377715842.6666667,607.6666666666666,63.333333333333336,24.74333333333333,53.70000000000001,0.0
2013-08-28 18:50:00,1377715800,640,1377715828.0,490.6666666666667,16.5,23.60166666666667,56.275,0.0
2013-08-28 18:50:00,1377715800,656A,1377715826.0,553.6666666666666,171.33333333333334,24.936666666666667,53.99,0.0
2013-08-28 18:51:00,1377715860,776,1377715914.0,612.0,62.5,24.744999999999997,53.68,0.0
2013-08-28 18:51:00,1377715860,640,1377715888.0,489.1666666666667,16.333333333333332,23.599999999999998,56.300000000000004,0.0
2013-08-28 18:51:00,1377715860,656A,1377715886.0,549.5,171.16666666666666,24.941666666666666,53.98499999999999,0.0
2013-08-28 18:52:00,1377715920,776,1377715949.0,605.6666666666666,63.0,24.753333333333334,53.70000000000001,0.0
2013-08-28 18:52:00,1377715920,640,1377715948.0,491.0,16.666666666666668,23.600000000000005,56.300000000000004,0.0
2013-08-28 18:52:00,1377715920,656A,1377715946.0,546.3333333333334,169.5,24.94333333333333,53.96,0.0
2013-08-28 18:53:00,1377715980,776,1377716034.0,597.0,63.5,24.75,53.63,0.0
2013-08-28 18:53:00,1377715980,448,1377716006.0,459.0,5.0,23.18,58.27,0.0
2013-08-28 18:53:00,1377715980,510,1377716002.0,396.0,57.0,22.4,60.53,0.0
2013-08-28 18:53:00,1377715980,556,1377716003.0,638.0,43.0,24.28,54.64,17.0
2013-08-28 18:53:00,1377715980,564,1377716006.0,349.0,4.0,22.82,58.21,0.0
2013-08-28 18:53:00,1377715980,621C,1377716003.0,583.0,266.0,23.28,58.79,26.0
2013-08-28 18:53:00,1377715980,640,1377716009.0,486.2,16.0,23.582,56.32000000000001,0.0
2013-08-28 18:53:00,1377715980,656A,1377716007.0,540.6,170.6,24.952,53.95,0.0
2013-08-28 18:53:00,1377715980,666,1377716006.0,477.0,276.0,24.89,54.17,0.0
2013-08-28 18:53:00,1377715980,668,1377716006.0,441.0,2257.0,22.85,59.92,0.0
2013-08-28 18:53:00,1377715980,719,1377716017.0,539.0,336.0,23.36,58.02,30.0
2013-08-28 18:53:00,1377715980,726,1377716006.0,461.0,3.0,24.05,53.88,0.0
2013-08-28 18:53:00,1377715980,734,1377715997.0,390.5,44.0,24.4,52.695,0.0
2013-08-28 18:53:00,1377715980,748,1377716003.0,769.0,16.0,24.23,54.83,0.0
2013-08-28 18:54:00,1377716040,776,1377716074.0,603.0,62.5,24.755000000000003,53.63,0.0
2013-08-28 18:54:00,1377716040,640,1377716068.0,497.1666666666667,16.0,23.59166666666667,56.324999999999996,0.0
2013-08-28 18:54:00,1377716040,656A,1377716066.0,547.8333333333334,169.33333333333334,24.956666666666667,53.935,0.0
2013-08-28 18:54:00,1377716040,719,1377716047.0,518.0,375.0,23.36,57.99,30.0
2013-08-28 18:55:00,1377716100,776,1377716137.2,608.0,61.2,24.756,53.648,0.0
2013-08-28 18:55:00,1377716100,640,1377716128.0,487.6666666666667,16.666666666666668,23.581666666666663,56.324999999999996,0.0
2013-08-28 18:55:00,1377716100,656A,1377716125.0,551.8,168.8,24.958000000000002,53.926,0.0
2013-08-28 18:55:00,1377716100,734,1377716141.0,396.0,44.0,24.4,52.75,0.0
2013-08-28 18:56:00,1377716160,776,1377716194.0,610.0,62.333333333333336,24.763333333333335,53.63,0.0
2013-08-28 18:56:00,1377716160,446,1377716202.0,568.0,4.0,22.66,59.31,0.0
2013-08-28 18:56:00,1377716160,640,1377716188.0,491.3333333333333,16.5,23.58,56.34,0.0
2013-08-28 18:56:00,1377716160,656A,1377716181.0,546.5,169.75,24.9725,53.89,0.0
2013-08-28 18:57:00,1377716220,776,1377716249.2,612.2,62.0,24.762,53.63000000000001,0.0
2013-08-28 18:57:00,1377716220,640,1377716248.0,484.1666666666667,16.0,23.57166666666667,56.35,0.0
2013-08-28 18:57:00,1377716220,656A,1377716246.0,539.8333333333334,169.5,24.968333333333334,53.870000000000005,0.0
2013-08-28 18:58:00,1377716280,776,1377716319.0,605.4,62.0,24.770000000000003,53.63000000000001,0.0
2013-08-28 18:58:00,1377716280,640,1377716308.0,487.0,16.166666666666668,23.569999999999997,56.370000000000005,0.0
2013-08-28 18:58:00,1377716280,656A,1377716306.0,542.5,168.83333333333334,24.974999999999998,53.824999999999996,0.0
2013-08-28 18:59:00,1377716340,776,1377716374.0,613.8333333333334,61.0,24.771666666666665,53.615,0.0
2013-08-28 18:59:00,1377716340,640,1377716368.0,483.1666666666667,16.666666666666668,23.563333333333333,56.376666666666665,0.0
2013-08-28 18:59:00,1377716340,656A,1377716366.0,544.0,168.33333333333334,24.97666666666667,53.800000000000004,0.0
2013-08-28 19:00:00,1377716400,776,1377716434.0,608.3333333333334,61.166666666666664,24.775000000000002,53.605,0.0
2013-08-28 19:00:00,1377716400,640,1377716428.0,481.5,15.333333333333334,23.554999999999996,56.395,0.0
2013-08-28 19:00:00,1377716400,656A,1377716426.0,550.1666666666666,167.66666666666666,24.98,53.775,0.0
2013-08-28 19:01:00,1377716460,776,1377716494.0,610.6666666666666,61.666666666666664,24.775000000000002,53.61000000000001,0.0
2013-08-28 19:01:00,1377716460,640,1377716488.0,488.8333333333333,16.5,23.55,56.39000000000001,0.0
2013-08-28 19:01:00,1377716460,656A,1377716486.0,553.3333333333334,168.0,24.985,53.745,0.0
2013-08-28 19:02:00,1377716520,776,1377716554.0,609.1666666666666,61.333333333333336,24.778333333333336,53.6,0.0
2013-08-28 19:02:00,1377716520,640,1377716548.0,486.5,16.0,23.541666666666668,56.4,0.0
2013-08-28 19:02:00,1377716520,656A,1377716542.0,538.8,200.8,24.98,53.712,28.8
2013-08-28 19:03:00,1377716580,776,1377716614.0,604.6666666666666,61.0,24.78333333333333,53.585,0.0
2013-08-28 19:03:00,1377716580,640,1377716608.0,485.5,16.0,23.536666666666665,56.415,0.0
2013-08-28 19:03:00,1377716580,656A,1377716631.0,576.0,208.0,24.98,53.76,30.0
2013-08-28 19:04:00,1377716640,776,1377716674.0,609.3333333333334,60.666666666666664,24.78333333333333,53.57,0.0
2013-08-28 19:04:00,1377716640,446,1377716652.0,567.0,4.0,22.67,59.34,0.0
2013-08-28 19:04:00,1377716640,640,1377716668.0,495.5,16.5,23.535,56.415,0.0
2013-08-28 19:05:00,1377716700,776,1377716734.0,616.0,61.0,24.785,53.565,0.0
2013-08-28 19:05:00,1377716700,640,1377716728.0,495.3333333333333,16.666666666666668,23.53333333333333,56.405,0.0
2013-08-28 19:05:00,1377716700,656A,1377716739.0,592.6,208.4,24.984,53.83200000000001,30.0
2013-08-28 19:06:00,1377716760,776,1377716794.0,606.6666666666666,60.833333333333336,24.78333333333333,53.555,0.0
2013-08-28 19:06:00,1377716760,640,1377716788.0,490.1666666666667,16.166666666666668,23.525000000000002,56.405,0.0
